AMH,CBX2,CTNNB1,DHH,DKK1,DMRT1,FGF9,FOXL2,GATA4,NR0B1,NR5A1,PGD2,RSPO1,SOX9,SRY,UGR,WNT4,WT1mKTS,WT1pKTS,PseudoTime
3.8133045009,0.8695490839,10.367642488,0.6625298533,4.8246895916,3.8606919599,3.443509453,10.922749103,10.6024447825,9.9894973773,3.8860794472,3.3098487537,10.4256003052,0.9747294121,2.3946053667,2.5478898291,9.9989715845,10.7067308819,2.6727513781,0.8107800000000001
3.7578344732,10.6826756802,5.5016498821,2.9694265166,1.1488232668,3.6907449339,2.9011108191,4.6140461198,11.1561792349,2.1179408081,10.4365770447,5.468754738,0.9069896078,4.2818289569,3.8012935963,10.274059688,6.163355865,10.7065741806,10.5780902691,0.0701799999999999
1.6210597485,4.0197846559,10.3936768558,5.5429933556,3.8933786057,4.4587054227,2.2977121822,10.7138617324,10.452069354,10.3821163842,7.1198516721,3.5421102565,10.3556920186,2.6278197687,5.1666422934,5.2258040811,10.5215743559,9.9345938786,7.3396445941,0.7669199999999999
5.3038040483,3.8503583708,10.2554736485,1.1744887369,1.1049326219,1.9969620252,1.1115301227,10.8991808804,10.6338526873,10.5160938349,4.5213602516,3.4004540896,10.2470443168,5.7713562619,5.5487629277,2.9488110424,10.4100798247,10.0329364882,1.4851288895,0.7167899999999999
2.6814491803,10.1568597447,4.6349058146,3.5664739417,6.5541328798,2.5253640293,2.1260905432,0.560960682,10.1649435443,0.0979152883,10.2725395887,2.0630748005,2.6339075693,5.4367384616,3.3380603418,12.0800941644,2.3164914471,9.7541864644,10.077465191,0.00251
1.0250757435,2.4624534228,10.4934663889,0.4866377766,2.4232720749,2.3443703731,1.0955063062,10.3583307238,10.4162865678,10.4795584478,5.0999638601,1.5240887559,10.386181021,4.7397510428,5.6466993921,2.0573648427,10.6569994264,9.9224714606,8.6701026139,0.35338
1.3877923128,2.8581990788,10.2587755928,1.0499000173,3.6303430873,4.1899852999,3.4767810158,8.934152611,10.5921444403,10.4831944298,5.7289738563,1.4858312306,10.4723723207,4.5948232415,2.2348617033,3.2732581476,10.7340905614,10.2284552661,9.7446272525,0.5614
3.4748255341,3.6894044184,10.344098113,3.4397774099,2.7444876844,6.7685247904,7.3481449496,10.2556740216,10.4140176913,10.397023505,4.4597068276,3.235763018,10.5490873413,5.637622363,7.1894485967,5.470331179,10.1562891247,10.57084269,5.2614046958,0.31955
3.8625653732,3.0094664493,10.4598094517,1.0095100317,3.2131979251,3.5885305579,0.2363001426,10.556037555,10.5200641698,9.9370734938,5.607240756,3.3622754949,10.7308544698,0.8894452894,1.6169010989,4.0820314882,10.4852021106,10.3718256291,6.1402533914,0.61779
1.5124140335,3.8027716669,10.0632094346,1.5066206107,2.5685781294,6.2699039117,3.529355731,10.3085912896,10.4222188203,10.6025993405,4.6920276509,5.3263677017,10.4374065464,1.3736545981,1.7739933979,1.7415249399,10.3956011027,10.8324670553,2.8194120294,0.91729
4.2389292293,8.7992582262,2.8395958886,1.0673934694,5.2330236875,3.4380854385,1.7385935354,2.6816938064,10.3718555079,10.3832377931,10.5841579995,0.4190489403,5.2564980948,3.1850571856,10.3989886408,3.6125182881,10.063458927,10.6383076692,10.2483564219,0.17544
4.8828858518,5.5368891047,10.3222049637,4.3849441347,3.0210405604,5.9333858814,2.5902025933,10.2760403689,10.4757339465,10.6541309705,0.8349336774,3.9671707237,10.2976815196,4.6037946453,5.3508930591,0.4303665553,10.5190975154,10.5043034864,4.8487866777,0.96617
1.4189744663,4.8170746085,10.2911231068,3.774038909,2.5183252843,0.2630078954,3.2517674111,2.6757021327,10.3230171968,9.8203117471,8.2932478197,1.9306646309,10.5644337458,4.8577737803,4.0658126632,5.4091015134,10.6286390289,10.5975318746,10.5126463973,0.27193
2.4013704631,10.5264539403,2.0743255363,3.8101770586,3.3196211241,2.3740795599,2.143158246,5.1958037042,10.6176799446,9.6243836032,10.623199498,4.11775685,2.6627537697,3.4723474118,9.3114901456,6.7592039435,9.4820582315,10.2275474602,10.8407416158,0.13784
1.9019224867,4.9852572878,10.6048522067,2.1042588389,3.3041153157,5.3508134616,3.6064795219,8.3582997293,10.002431247,10.5091728416,7.3609131365,0.4162118673,10.4610389668,1.3329339804,0.9797519532,5.9945525575,10.4728424639,10.5265072352,9.9774464744,0.34586
8.042630091,3.3918251853,10.6377973195,1.1608001974,2.6020623679,2.0133841208,2.9432313629,10.3629782054,10.525126895,10.1998277619,5.3642044789,3.4013318651,10.6349602806,3.8947198025,1.3915919957,5.3829872277,10.4061488254,10.1063648205,2.1325617632,0.62531
2.7497303654,6.4918048642,9.822895799,4.7148768563,5.6230814291,5.4341110926,3.1676394921,2.9655931878,10.4622959299,10.1141637894,9.4243816862,2.8892292243,10.0371742486,5.2394380171,10.0655553126,0.8744550876,10.5273606583,10.0009510132,9.9727829494,0.2293199999999999
4.7810100531,1.7740491834,10.2415971662,6.8630381467,3.4406283481,4.3246484913,3.1911514283,10.5710366485,10.1149709529,10.129062118,5.1383250292,5.4887591313,10.566217007,2.8488222369,4.7737394166,5.6421507749,10.5448082939,10.7114355146,4.2922368908,0.5614
5.8675203153,2.2067724962,10.2513843858,2.5514026669,1.9604025319,6.062170103,1.936764417,10.4723642234,10.5820324951,10.3706444555,4.60840713,0.13938382,10.4804425919,0.0074661589,2.5307441116,3.3126838764,10.3126852931,10.5966985989,6.4580605671,0.5050100000000001
0.4768860158,0.0866969107,10.6415078302,1.1116379986,3.5089366231,2.9654981117,2.7738875296,10.3163958757,10.5017870704,10.633302021,2.5180863791,4.1023981036,10.5757113341,4.0271592992,4.1150369411,1.706119984,10.2886765134,10.2729330388,1.8020099873,0.80075
4.2297557792,1.7439353738,10.8007850207,1.6044836224,4.8589138563,3.7018329031,3.2016619738,10.6346553414,10.1672530703,10.4413960417,6.6678855381,4.9868953516,10.3743047065,4.3499668159,0.8640313566,3.9552754975,10.397711017,10.1770836101,4.5454004851,0.94361
4.532322379,4.1429048082,10.3301197321,6.6987037972,4.0696915435,5.9846649654,3.3241177053,10.3034258126,10.5758491218,9.9071294059,5.8304638012,3.2159487464,10.5219771859,1.3661824033,4.9553686435,1.0573802598,10.1132131128,10.5018289632,9.2688335517,0.33083
2.5349425897,5.2950182531,10.4581181404,2.4057409865,0.501368239,4.0702357716,4.3913845808,10.2951027196,10.3050864527,10.7302873668,1.2828271521,4.9682025221,10.3991354146,7.3373913095,0.2014743609,3.4718055451,10.2871570498,10.5441105366,0.7405855487,0.52256
2.0425377659,2.4616601133,10.780724184,1.074557732,3.4031520557,3.032258973,0.4761280561,10.3615923779,10.6969910028,10.2280719774,5.5712658465,1.0649651905,10.3847062716,3.5955304967,1.2982264897,5.6412415206,10.0947473723,10.5245907044,5.1384461499,0.98371
3.7543402815,2.5670506204,10.6816874928,4.4333789297,2.4619399184,2.7925705307,3.1432040487,10.1426877615,10.218839442,10.2362039737,4.1641746526,2.7511996862,10.5062088239,1.8465155577,4.0180526317,3.3888508383,10.7856804743,10.5463666076,3.9801181936,0.8107800000000001
1.5337744407,6.4300305748,10.2891013668,2.4654402665,5.2138420399,1.8842290588,5.3663524542,6.6303382652,10.6661853529,10.2884937796,7.9911693023,3.3747727822,10.1348627906,4.3772677805,8.5615053605,1.9335446982,10.3672916481,10.4036674449,10.1665825201,0.3396
6.8497603711,3.3565337382,10.3337201707,2.6463028865,3.5940969942,1.8516674015,2.4858592849,10.474811216,10.545706766,10.578192464,1.2559201803,3.7180463834,10.6838829589,3.505038241,3.0150214832,2.0645015565,10.0732784566,10.3497506064,5.9596623644,0.48246
0.967776345,2.7979047888,10.1985128344,0.3098118705,0.6218332505,1.7089135585,1.9407959149,10.6711832133,10.4702451489,10.7132085406,5.3455951654,1.5130547449,10.2472296586,2.798324938,5.5400863066,2.3306302316,10.5148374789,10.2736291415,6.299024234,0.48622
3.6048417417,1.8147940793,8.5310626293,4.5240000369,9.990249468,9.9744137319,1.5005502845,1.9575931358,10.2587025034,10.3718316266,7.638504816,0.5728154642,7.8352659736,7.877184733,9.9993059307,3.0229059961,8.3202661217,10.619172297,10.4939074867,0.42105
3.7997614,10.4761168443,2.5472772215,3.0712514855,4.5762644886,1.5505202303,0.1308954529,1.8956118595,10.1639818124,10.2555626606,10.4929536105,4.0391564795,4.6124953373,2.4727209546,9.0563310919,8.534680436,10.2533682074,10.1732683735,10.4502564138,0.16917
0.6621750646,3.9114542338,10.6144486884,4.5785755608,1.8939659452,4.179882231,2.9491837625,10.1712365746,10.3256270207,10.4571824718,0.5554442926,0.3345074936,10.6486179099,4.9047937935,0.1429730993,1.6854115144,9.9046283054,10.9079132738,4.0790043844,0.9787
2.4569996289,2.3619508045,9.1898045644,0.061301925,9.3364860383,9.3599252317,3.0844978162,4.2770208283,9.9769157193,10.2529786405,7.4461630036,0.750201166,9.9318735872,6.4867417968,9.3216682431,2.9010247665,10.21062434,10.5244504305,10.3620955941,0.2857099999999999
1.9905466256,1.9737579829,10.7309819544,3.2493719135,2.5122642417,1.7595586822,2.2978745109,10.2834858716,10.4698597781,10.4699081562,3.2048801354,2.6752715398,10.4218672394,0.3001999861,3.4896799377,3.5572161792,10.4396259752,10.4131177902,5.3639151536,0.70677
3.1892358596,0.843754157,10.141383902,1.9952414815,1.5732009518,3.6111556876,2.1934026609,10.5270693306,10.6695381899,10.6664179998,2.7897095823,1.2695327181,10.1883000442,3.5012899053,5.3702484073,5.1069164878,10.4724575776,10.4900901156,1.6340077624,0.96992
4.1776994273,4.6242727282,10.7109686283,3.0036257256,4.6198091441,1.5007181898,4.6811818179,10.1801866,10.2678092483,10.096274947,0.4245399011,1.800952398,10.4139372808,4.570488005,0.0952053844,2.0344248398,10.7507834527,10.6496114086,4.5647114298,0.74185
0.7164563568,2.8214507765,10.3683153409,2.1827059297,2.9176533577,5.0109554438,0.4935091485,10.4443006693,10.338233455,10.3083047597,2.7725511822,3.4351129423,10.0425423247,3.04365957,0.6235307891,2.9969994167,10.7257959664,10.8513774018,5.802031837,0.5112800000000001
0.269557911,2.984006329,10.3409431248,4.4989843835,5.0680297398,3.3103750182,3.57453341,10.6606658222,10.2712726603,10.5692704552,3.5913864865,7.3306057504,10.2375623367,6.4131767018,5.9220905901,1.7476841442,10.4059325805,10.4149686928,3.2319362597,0.7944899999999999
3.8379987306,4.6915413844,10.1884234619,3.0522367573,5.736327945,4.2500210988,0.46550215,10.4721478964,10.4143186859,10.45025008,5.4664470752,3.3092850263,10.4175858236,0.4349105104,2.003250554,1.3117623557,10.7299053738,10.4078144807,5.8881654248,0.46742
1.1791330638,3.9302865104,10.9520163445,2.7860466376,3.2945763265,0.9960806107,2.949365313,10.6634170476,10.3009764684,10.5725505193,0.6319799337,5.198472304,10.1361421273,1.6945035492,5.5106360825,4.2442560585,9.9982677192,10.3796845804,0.4752918152,0.67168
3.3428278008,9.0384729605,9.8210780947,4.2435087019,7.0657421428,4.8052474093,4.0145615563,3.2935384052,10.3474578475,10.5888986479,7.426250007,0.0169926721,9.8251922552,5.0354941569,4.4976511918,5.5223763304,10.6162702818,10.5791023896,10.284929205,0.26441
2.1026843949,10.3830893565,2.7775953179,4.361446893,2.8655339531,4.8699717805,4.3549097073,4.2708081248,11.0984019955,7.6283399654,10.7189712027,4.7268216605,2.8967233588,3.5226209949,1.3232667962,9.9908059546,8.4461296994,10.5904466899,10.592078037,0.099
4.8998445531,2.9246337022,10.1591504544,3.2729003896,5.5855363452,1.3778569959,0.846146739,9.0723887,10.6344690245,10.4037823552,8.5809741614,2.5904499306,10.6708075269,3.8493512873,3.0547357139,5.6114352507,10.3512644306,9.9530377007,9.8219460521,0.26942
2.905003082,10.656317528,2.9637876849,5.4554171444,0.9914004288,2.7619778203,5.3467506745,5.8995145662,10.5727838906,4.4079897807,10.7247572642,4.5150315742,4.6757363538,4.8953450242,2.8716712917,10.729679668,4.9758890773,10.4605918379,10.7944263563,0.06892
1.5000461798,0.9748970357,10.6313284439,3.661380758,4.117924002,4.0968913661,3.5801850353,10.3874332071,10.6267442184,10.6988051393,2.7002453902,1.5050042593,10.3101293311,4.3944222682,2.0945598743,2.6197688414,10.3312807517,10.2113407259,1.0069853363,0.4874699999999999
0.663196283,2.7369640759,9.6203163104,2.3415317889,6.9902394814,7.5841963653,1.6472818524,6.6761422811,10.3524688341,10.2853007225,7.4684169317,3.8117248911,10.2178573644,4.1902430084,8.4728405937,3.4894789892,10.693731555,10.6659384885,10.2180889669,0.29323
1.9443203192,10.4433492119,5.2921140176,5.6573572424,4.2433623786,6.6571590261,2.2825628498,5.2299097357,10.8500041735,4.5696016865,10.6515505652,6.3990148908,5.0359909694,3.9258795144,2.3879436581,9.7160018058,6.8151594715,11.0697361326,10.6900767528,0.08396
6.2159594595,8.9755808365,9.7889360976,4.3162322826,8.3677448788,8.2288842305,3.089982412,4.7062799113,10.3256150824,9.9875273261,4.9692547515,5.110903077,10.20383213,1.2112544757,8.6370736459,3.5951290381,10.3967643759,10.1907069024,10.449786391,0.29323
3.0693684544,3.1633061558,10.6976442082,3.3819309534,1.901259876,4.4723257691,2.7229742616,9.037834398,10.2260881604,10.5063363707,7.9007322711,4.4922657963,10.0879817931,2.6100634723,2.5801314212,6.483112758,10.3256756534,10.5196386834,9.8412416274,0.3985
3.230333041,8.9656730873,8.2124890876,4.9535508624,8.4775653129,8.9884205589,0.9858019069,5.7682996227,10.2777403711,10.3427448096,9.4812875753,3.5885203653,9.6075145369,7.3260252349,9.8997442177,2.890027406,10.2138740543,9.7788286086,10.0015718436,0.23308
0.1620745608,10.1270161142,1.1988819646,3.3581924566,3.5979878754,3.874566414,3.0996838172,2.6457901647,10.4145336654,10.5755914181,10.5947361979,4.9184068171,4.4111533081,2.5942060063,9.6183478702,7.6499925522,10.4050146737,10.0497186072,9.8886777857,0.18045
3.0647237819,10.8931630955,3.6759746587,5.0264584581,5.6118902736,3.2454089426,2.8613265093,4.2435635656,10.383041564,3.8634510839,11.0365841998,2.783234253,0.6588937709,0.1957219365,5.2356685599,10.3814113946,4.4882731326,10.5312622922,10.6837125496,0.02882
2.8562989009,3.2722464515,10.8290227643,4.0790766982,3.7495181683,2.5539729205,5.1060997756,10.2843549499,10.2711227131,10.6208803029,1.2222739715,3.5683618851,10.5428459088,3.8542952549,4.2208273261,5.3995769361,10.3161690251,10.2112496762,3.7103566473,0.81203
2.9897695195,2.7476374335,10.60318312,1.9430347647,4.6745208539,3.3650665228,2.2936876173,10.5447757636,10.569950721,10.0265059918,1.4074746311,1.7013086672,10.5762244463,4.5943347596,4.3181110119,3.054959792,10.3790719917,10.3884990754,6.4939150289,0.64536
2.9709231672,3.7546514175,10.5650960934,2.4471280103,2.4593508409,1.817560415,1.0812077309,10.1118294941,10.6888814573,10.5336547782,2.1547212275,6.7420351039,10.2821416572,0.9091448596,3.6827996898,4.3829993428,10.5648433304,10.3519602156,3.6520530762,0.73559
0.1655751609,2.4815479497,10.6869560743,3.247993227,6.2102313587,5.5404029723,4.6227137243,9.8026235669,10.345616301,10.3694204351,5.3763710119,1.1450840721,10.2535776497,6.8175381128,7.9059993037,1.7323840218,10.2348910727,10.3538700173,9.123487559,0.34336
2.5991156936,10.4911474099,5.2637255389,0.4825761619,0.3498279372,0.7940849248,3.387387226,5.170612676,10.2684103151,10.4646018742,10.3693088317,3.8829390039,2.8853420732,5.0400674534,8.5205729536,9.2706527569,9.4952473705,10.4662265043,10.3868156705,0.13784
3.8935243939,1.3175096085,10.1584371629,6.1882785421,3.0133091167,3.7170716267,5.2276178289,10.2140216085,10.1286056787,10.8564595532,4.4342361744,0.3151830354,10.5632318477,3.915696185,2.9089440445,4.7240309935,10.2846729459,10.7196471554,5.5634969724,0.56767
0.7836803156,3.6737241949,9.9674318883,3.396128259,6.4174592218,7.273445139,0.1494661515,7.586524534,10.6450000525,10.5734286813,6.7566308402,1.71653566,10.4879718906,3.2576480059,7.8159522099,2.7742937012,10.3044708114,10.1081155843,10.318223421,0.39348
6.4314819015,1.1769364542,9.9651249323,0.2131956523,2.883576309,2.3495051443,5.672848121,10.6939213548,10.162468258,10.4624883916,3.4815312248,2.8139157176,10.7014542989,6.2091112971,4.527273206,3.8787838523,10.3658749898,10.5536159564,5.1287098601,0.4874699999999999
5.682853822,3.9024681748,10.6517451273,2.5304400328,2.359081551,3.1773862274,4.6697369093,10.173169972,10.4563086619,10.3535612684,6.7323398486,3.818328878,10.479373217,2.9022112582,1.4633362456,5.2720750389,10.6972809946,10.1810016269,3.6354205232,0.4486199999999999
2.1102744351,4.7705968648,10.0939179489,3.529001986,2.8635058411,5.3122259722,4.3690208485,10.2673347012,10.3132521918,11.0091153279,3.222772445,1.120876521,10.5777856419,2.051731464,3.0984298208,0.0608369324,10.1777317611,10.5607475648,4.7649538328,0.75063
1.7973688125,10.4141930484,3.4269563184,2.5243943231,0.5422722212,5.2720123921,3.7170530974,3.6050761697,10.2949052459,10.4189577636,10.1631567196,5.9088459542,3.5944812897,3.1293896568,9.2101644053,8.0492670844,10.1404309629,10.5169510936,10.3050439524,0.12782
1.8084579353,4.4294646797,5.6051350126,3.6986900731,10.609332678,10.1040964646,2.6166044327,2.1521138371,10.4660524483,10.4890449586,6.1338882352,4.4444393414,5.0470532352,1.9703709391,10.4268293181,3.6878193055,5.2026332391,10.2149436997,10.7000154402,0.4386
4.1426794206,5.1445877688,10.3992906228,3.5673823328,6.1939094149,2.8359117361,4.8774362045,1.9501096427,10.3332936123,10.5356845685,7.2593734825,3.6809027539,10.5218400547,5.4574959894,8.5270011957,2.956160734,9.8217728148,10.1651194861,10.6487344254,0.24561
0.2085106884,1.0668867006,10.4336920424,2.2232294705,2.1935976718,5.0725306104,4.1299326873,10.2725472271,10.5912873544,10.8099267111,3.6919336094,5.2068120754,10.5625098914,4.2246533816,2.0238008271,4.3563007927,10.3735895961,10.0137060279,4.9795159093,0.71303
5.3423635831,4.1264030725,9.749395165,3.7172014123,0.8669474658,2.7217683057,1.8707864797,1.1653583923,10.4681023522,10.7031270044,9.4661994124,5.3598655389,9.5962701805,4.8143433463,1.7385606651,4.8321562604,10.6666239999,10.5394721842,10.336543237,0.7406
3.3416390763,2.9776086227,10.5916669096,5.4087951857,5.4446706076,4.9333615914,3.3829891755,10.423029196,10.3329754072,10.4839380605,4.5994874055,0.7772431129,10.1387721408,4.1109940685,2.8916829568,3.9801111421,10.727448621,10.391999758,1.5615183652,0.81328
1.2916392403,4.3364627283,10.4508008751,3.3507401186,2.0719478683,3.8344592078,4.6908634108,10.1666874688,10.4119621942,10.4001661742,5.083283273,2.9818254751,10.9243402977,2.9145432348,4.0462992232,1.6806839944,9.6065721213,10.8596467342,4.8532500248,0.42607
3.0820306349,2.9783591026,10.5558093151,5.7489786389,3.2823538071,1.8694968002,4.8849681842,10.122621617,10.7461422765,9.9213403644,4.9873580523,3.942753682,10.2395980717,6.0378205054,5.1763107147,4.0992089394,10.2907797265,10.7522392829,7.9426244721,0.4461199999999999
3.9828321938,1.1859692623,10.316542426,5.5179837072,0.9363553267,2.0299451541,2.5061690792,10.328050975,10.514768991,10.575316454,6.4760163573,6.6806518758,10.5407334349,2.1721060003,0.8332543722,5.3443519851,10.397961867,10.322163861,5.1818881616,1.0
4.6052073921,3.5182431081,10.5233146874,2.618612413,4.6366694127,5.9164840647,4.7062032525,10.3454236597,10.7932531358,10.0667296629,4.6702224002,5.9292428014,10.3707684634,0.2266809307,5.2544869894,3.5287113115,10.3700347225,10.4363859594,6.2370033253,0.35589
0.0751913652,6.7524916132,10.3748998294,3.5870513393,3.7263692077,0.511993827,0.7486436656,10.5572047014,10.4896107261,10.7643049349,4.2384007433,2.3622548063,10.500867709,3.2915700927,4.2482310695,4.5994563747,10.103464341,10.2777342098,1.3134483382,0.92732
