	AMH	CBX2	CTNNB1	DHH	DKK1	DMRT1	FGF9	FOXL2	GATA4	NR0B1	NR5A1	PGD2	RSPO1	SOX9	SRY	UGR	WNT4	WT1mKTS	WT1pKTS
E800_449	1.3877923128	2.8581990788	10.2587755928	1.0499000173	3.6303430873	4.1899852999	3.4767810158	8.934152611	10.5921444403	10.4831944298	5.7289738563	1.4858312306	10.4723723207	4.5948232415	2.2348617033	3.2732581476	10.7340905614	10.2284552661	9.7446272525
E1604_573	0.3555220266	2.7111586717	1.7787970429	4.1980932582	10.2641342838	10.2653895828	5.8978969367	3.8306783561	9.8978139947	10.063062214	9.9336621533	4.5915549274	1.0566758904	10.3009675019	9.9943959234	1.3868400629	3.0212516684	9.9748071194	10.1402002039
E88_256	3.4748255341	3.6894044184	10.344098113	3.4397774099	2.7444876844	6.7685247904	7.3481449496	10.2556740216	10.4140176913	10.397023505	4.4597068276	3.235763018	10.5490873413	5.637622363	7.1894485967	5.470331179	10.1562891247	10.57084269	5.2614046958
E199_441	8.1758591546	4.542098463	4.1767309896	8.8361996552	10.1432803203	9.6658536065	8.6324531357	2.1914872726	9.7887385541	9.0573532862	10.0287253244	8.5957416606	2.7205911005	10.0220843696	9.8821512302	4.3267155004	2.4333949915	9.8672328373	10.0881263478
E1469_494	3.8625653732	3.0094664493	10.4598094517	1.0095100317	3.2131979251	3.5885305579	0.2363001426	10.556037555	10.5200641698	9.9370734938	5.607240756	3.3622754949	10.7308544698	0.8894452894	1.6169010989	4.0820314882	10.4852021106	10.3718256291	6.1402533914
E628_690	9.4794587351	0.1215889464	3.0551222606	9.4335033171	9.6863713279	9.4508496735	9.8442691809	0.8444216278	9.8847120071	0.4334260356	9.4174648823	9.9778773853	2.1686810356	9.8473382706	9.7279053822	1.2551113191	0.8736554509	9.9384958653	9.5725925352
E600_733	1.5124140335	3.8027716669	10.0632094346	1.5066206107	2.5685781294	6.2699039117	3.529355731	10.3085912896	10.4222188203	10.6025993405	4.6920276509	5.3263677017	10.4374065464	1.3736545981	1.7739933979	1.7415249399	10.3956011027	10.8324670553	2.8194120294
E51_642	9.25790445	4.3999810877	1.2358756165	9.6932904081	9.8780887917	9.4038167563	9.8324533998	3.9641302721	9.9692180693	3.9718077514	9.6023625578	9.8915814978	1.2299879965	9.6438666483	9.3853779992	2.4225718619	3.8611759493	9.9718263073	9.5872466841
E1912_141	4.2389292293	8.7992582262	2.8395958886	1.0673934694	5.2330236875	3.4380854385	1.7385935354	2.6816938064	10.3718555079	10.3832377931	10.5841579995	0.4190489403	5.2564980948	3.1850571856	10.3989886408	3.6125182881	10.063458927	10.6383076692	10.2483564219
E1889_772	4.8828858518	5.5368891047	10.3222049637	4.3849441347	3.0210405604	5.9333858814	2.5902025933	10.2760403689	10.4757339465	10.6541309705	0.8349336774	3.9671707237	10.2976815196	4.6037946453	5.3508930591	0.4303665553	10.5190975154	10.5043034864	4.8487866777
E1265_620	9.4981311028	3.9320133936	3.290052268	9.644664596	9.5305193921	9.4684985979	10.0109986017	1.5296759009	9.5445065512	1.6894034384	10.0804352116	9.7773949841	2.9668760296	9.6153346753	9.6540769158	1.6219184475	0.2637200035	9.7931324878	9.6220992491
E1686_218	1.4189744663	4.8170746085	10.2911231068	3.774038909	2.5183252843	0.2630078954	3.2517674111	2.6757021327	10.3230171968	9.8203117471	8.2932478197	1.9306646309	10.5644337458	4.8577737803	4.0658126632	5.4091015134	10.6286390289	10.5975318746	10.5126463973
E1457_603	9.1072891891	1.2335077641	3.0854646055	9.6935888823	9.9230388346	9.8128164437	9.8825890262	5.0537634332	10.0564837816	7.6124333158	9.6492194455	9.5636906402	0.51906922	9.5667427707	9.7022727903	1.7932458285	2.3188423968	9.4555055485	9.3608022624
E1928_761	9.2831987213	2.2881092006	2.2193331045	10.2403062469	9.4314689749	9.5670433808	9.7888895505	3.2256348104	9.6525986229	0.1539376897	9.3974454375	9.8586736191	5.2986137677	9.8360706739	9.8053284546	1.5838468088	2.4873457737	9.4814648225	9.7372230714
E1451_111	2.4013704631	10.5264539403	2.0743255363	3.8101770586	3.3196211241	2.3740795599	2.143158246	5.1958037042	10.6176799446	9.6243836032	10.623199498	4.11775685	2.6627537697	3.4723474118	9.3114901456	6.7592039435	9.4820582315	10.2275474602	10.8407416158
E1927_277	1.9019224867	4.9852572878	10.6048522067	2.1042588389	3.3041153157	5.3508134616	3.6064795219	8.3582997293	10.002431247	10.5091728416	7.3609131365	0.4162118673	10.4610389668	1.3329339804	0.9797519532	5.9945525575	10.4728424639	10.5265072352	9.9774464744
E294_124	4.2438714992	10.2681970289	6.3566601183	4.6574584377	3.5117506	0.3003880002	2.8325640035	1.8902394711	10.3382624457	8.4517281382	10.2184100573	2.1603361403	4.4984779015	1.3116893222	10.2177849974	8.1402151111	10.3004280494	10.4048729414	10.7149010556
E26_231	3.090493073	5.8178526196	6.008644705	0.286717978	10.2787041444	9.7619488681	3.9630160918	0.4834170868	10.2382462549	9.9102347767	4.5390316744	4.9227482986	10.4020144113	4.0354762846	10.1101063874	2.584310776	10.0371598032	9.8037378224	10.1191967234
E1544_500	8.042630091	3.3918251853	10.6377973195	1.1608001974	2.6020623679	2.0133841208	2.9432313629	10.3629782054	10.525126895	10.1998277619	5.3642044789	3.4013318651	10.6349602806	3.8947198025	1.3915919957	5.3829872277	10.4061488254	10.1063648205	2.1325617632
E771_184	2.7497303654	6.4918048642	9.822895799	4.7148768563	5.6230814291	5.4341110926	3.1676394921	2.9655931878	10.4622959299	10.1141637894	9.4243816862	2.8892292243	10.0371742486	5.2394380171	10.0655553126	0.8744550876	10.5273606583	10.0009510132	9.9727829494
E353_319	3.845147107	4.1004205428	3.6986611628	4.5753172871	10.5545329133	10.4653370307	0.6894721686	2.9011095331	10.2926428452	10.570459604	4.4068678171	1.3273319023	8.686632809	4.231182074	10.3452033222	1.3026762307	6.7845825415	9.9036278086	10.4747531815
E183_449	4.7810100531	1.7740491834	10.2415971662	6.8630381467	3.4406283481	4.3246484913	3.1911514283	10.5710366485	10.1149709529	10.129062118	5.1383250292	5.4887591313	10.566217007	2.8488222369	4.7737394166	5.6421507749	10.5448082939	10.7114355146	4.2922368908
E1818_664	9.5371486614	3.8073049978	2.6769246937	9.6105522697	10.1368315062	9.8269169411	9.5726481278	3.8868323603	9.1962878326	5.5297360429	9.1465861619	9.737272493	3.7437838545	9.6975393181	9.6055280487	4.7257537048	5.7249695619	10.2566411862	9.4198827675
E956_506	9.3724332207	2.640027626	0.7359118651	9.448703656	9.9725701901	9.7470407067	9.4060592293	3.884264542	10.1352653349	7.902592089	9.4046258687	9.3857133986	2.8620139748	9.7307802993	9.9978575817	1.0213123785	2.8927669559	9.7138762784	9.3509065504
E1965_404	5.8675203153	2.2067724962	10.2513843858	2.5514026669	1.9604025319	6.062170103	1.936764417	10.4723642234	10.5820324951	10.3706444555	4.60840713	0.13938382	10.4804425919	0.0074661589	2.5307441116	3.3126838764	10.3126852931	10.5966985989	6.4580605671
E403_44	4.3302215994	10.5830529775	2.9411551067	2.1847198399	6.2136787231	2.0493303171	0.1560877998	3.3173569892	10.9393822646	4.6918297911	10.309665821	4.531269435	4.2159901764	5.9699775509	3.7358020051	10.8335844777	5.5845656237	10.7378263087	10.4576323878
E510_640	0.4768860158	0.0866969107	10.6415078302	1.1116379986	3.5089366231	2.9654981117	2.7738875296	10.3163958757	10.5017870704	10.633302021	2.5180863791	4.1023981036	10.5757113341	4.0271592992	4.1150369411	1.706119984	10.2886765134	10.2729330388	1.8020099873
E1272_99	0.6848347757	11.2388993914	4.4667711923	3.9266580167	2.3035397087	2.5004920347	5.3852899299	6.1092546698	10.8586820428	7.1240944248	10.6930957427	3.0176328732	4.4854178116	4.730351577	5.6366077558	4.6143451552	6.0694885876	10.9250872832	10.6856717068
E1771_233	1.745118858	6.0850223076	8.2717678154	0.3260387892	9.3353827779	10.1360142928	4.502759498	1.5654472253	9.9908928418	9.9057734516	6.8027849891	4.8035043109	10.6806063117	0.4447714816	9.3239981789	0.7689262646	10.5597166607	10.1175111974	9.6771490901
E1539_269	3.0966195172	3.0792437645	6.3031674259	5.4966900837	10.1742851276	10.1046474428	4.0679594198	2.0586928799	10.3526804356	10.5466438802	10.1932645699	4.6375000683	2.6389199795	9.6854788043	10.345579613	3.3675587365	6.1319484919	9.4118916719	9.4696130985
E433_133	3.7019020532	10.3822948553	3.6140614363	1.1359286501	1.7006591887	0.190271106	1.6591780018	2.9483320457	10.8761946994	9.5089431025	10.1111399828	0.9912084686	2.5037693956	3.3559075588	9.2568754763	6.7782605326	10.2593098767	10.6212329024	10.4379973197
E1552_63	7.0930995834	10.5453803199	4.8501106878	4.3318206042	5.1265731791	0.6870494724	3.0022980615	3.409696161	10.7599298545	2.4781744375	11.1894645182	0.0094785122	2.4589976793	4.8399832785	4.3641509811	10.4757838333	7.563570418	10.1538214597	10.4518886891
E646_747	9.6015092018	3.3073659759	2.3700479609	9.642489288	10.2054981711	9.5715526674	9.7037966339	3.3972128424	9.7870978401	3.1956052604	9.3709549027	9.6959682772	5.2331101362	9.4763186217	9.6480351179	5.0714066403	0.4777238475	9.523066526	9.8680522938
E1135_497	9.4293824223	2.5732134431	1.3757683715	9.4236194513	9.8360044159	9.6289120819	9.3694331777	2.3068110007	9.7539457859	8.6788598863	9.9964786065	9.1697511871	0.6819811237	9.7984323444	9.70582062	1.175504909	2.3970045759	9.6019167874	9.7807668917
E713_151	2.9489775984	9.863934689	4.2653274246	1.8617284916	4.102342293	5.2117648406	3.5594223232	4.0642860556	10.1565126658	10.1240520357	9.8647839561	0.2845318252	2.2663847956	1.3803327423	10.1283527427	8.2844647675	10.1526718445	10.6079699372	10.6842611714
E762_774	9.8865807284	2.8189612194	2.8119036736	9.7249238866	9.6251351298	9.5815474061	9.8520673796	3.5320523896	9.6583747039	4.9579204442	9.8288515807	9.5985981756	5.0048595998	9.4364872034	9.4155091075	3.312933546	0.9203153296	9.9325024951	9.6431855529
E1112_754	4.2297557792	1.7439353738	10.8007850207	1.6044836224	4.8589138563	3.7018329031	3.2016619738	10.6346553414	10.1672530703	10.4413960417	6.6678855381	4.9868953516	10.3743047065	4.3499668159	0.8640313566	3.9552754975	10.397711017	10.1770836101	4.5454004851
E523_265	4.532322379	4.1429048082	10.3301197321	6.6987037972	4.0696915435	5.9846649654	3.3241177053	10.3034258126	10.5758491218	9.9071294059	5.8304638012	3.2159487464	10.5219771859	1.3661824033	4.9553686435	1.0573802598	10.1132131128	10.5018289632	9.2688335517
E1251_459	0.6394877646	2.8698212501	0.6468945949	5.80624631	10.8625200701	10.1526614442	3.1257958917	3.9193202456	10.4891482045	10.6110942333	7.7135149316	2.5533466749	6.5384018791	5.5445589112	10.0228870955	5.0446940717	4.1554777559	10.3871660747	10.1566223515
E20_418	2.5349425897	5.2950182531	10.4581181404	2.4057409865	0.501368239	4.0702357716	4.3913845808	10.2951027196	10.3050864527	10.7302873668	1.2828271521	4.9682025221	10.3991354146	7.3373913095	0.2014743609	3.4718055451	10.2871570498	10.5441105366	0.7405855487
E601_592	9.9700957105	2.363048532	4.6129071939	9.8786542654	9.8081274198	9.7190926527	9.27545011	0.7814177276	9.6983980885	5.3646686158	9.3940412783	9.9473798736	4.1361743569	9.3456882815	9.3205576267	4.6184451778	3.8437766785	9.7128638832	9.9164597801
E1661_786	2.0425377659	2.4616601133	10.780724184	1.074557732	3.4031520557	3.032258973	0.4761280561	10.3615923779	10.6969910028	10.2280719774	5.5712658465	1.0649651905	10.3847062716	3.5955304967	1.2982264897	5.6412415206	10.0947473723	10.5245907044	5.1384461499
E197_399	2.5904525605	3.6785506402	0.4214165684	1.4790444879	10.0545938104	10.3431820053	1.6650092393	0.7490614045	10.0262044794	10.4269682125	9.7793551599	1.9422988019	4.0124845293	10.0732884542	10.3909544419	1.3128081009	4.8147482745	9.7782751119	9.9390826385
E1502_648	3.7543402815	2.5670506204	10.6816874928	4.4333789297	2.4619399184	2.7925705307	3.1432040487	10.1426877615	10.218839442	10.2362039737	4.1641746526	2.7511996862	10.5062088239	1.8465155577	4.0180526317	3.3888508383	10.7856804743	10.5463666076	3.9801181936
E1712_757	9.5223255903	3.7447492934	1.0513463567	9.7478761854	9.7528229106	9.654584339	9.7947430752	2.7346583304	9.7847341019	4.0110463032	9.1506523784	9.7566241022	0.8269653907	9.6500889066	9.6718770504	5.429855863	1.7272980776	9.4076772926	10.188130046
E1234_579	9.9029342926	1.4376318979	1.2783783649	9.8826137474	9.7353097731	9.9329935825	9.5364441674	2.9056211022	9.6955823633	5.0542288264	9.3008922927	10.0570350253	2.2016883997	9.408377756	9.431899737	2.2283988892	3.4330915815	9.756086216	9.4899640355
E1318_5	4.0751885682	9.8946167215	2.54371076	4.9125742132	2.3460543952	5.7385577416	4.4091878765	3.7122939714	10.7152445173	2.5823330114	10.1740177514	3.9761966754	4.0620020986	0.7181372944	3.2758950172	11.7771038827	6.7869130356	10.0948702354	10.3681166039
E325_173	3.488399735	7.0879228721	8.5489748557	2.6181730161	9.211602796	8.7733108251	2.280645159	2.7124244607	10.2237394497	9.5403256222	9.3547946916	0.3343541722	9.7314556103	7.8127087497	10.0564679159	5.8306581013	10.3967401296	10.0733648687	10.2651077197
E982_45	4.1364561203	10.8762041805	3.2587539087	3.7978299573	5.9130963562	4.091784838	4.1522393451	4.4203454985	10.1242935025	5.9907479208	10.2988659519	2.0280570791	4.5994857235	6.9450115543	0.2824027213	11.0962603947	5.3035134092	10.6418889966	10.6101392167
E921_272	1.5337744407	6.4300305748	10.2891013668	2.4654402665	5.2138420399	1.8842290588	5.3663524542	6.6303382652	10.6661853529	10.2884937796	7.9911693023	3.3747727822	10.1348627906	4.3772677805	8.5615053605	1.9335446982	10.3672916481	10.4036674449	10.1665825201
E1269_3	2.0810435714	9.8251022022	3.0156499894	5.554875486	2.5605337176	4.0177762027	4.3074029579	5.8717582494	10.0606176455	2.5536224015	10.0241439978	2.9698514751	2.5323322875	5.2712660789	6.1968401679	12.1669704047	3.2865019474	10.0874010078	9.987484814
E1715_709	9.7821424166	0.6603993105	4.0540796788	9.8473758827	9.5991811451	9.776166514	9.4386686251	5.2976843883	9.7211689962	5.080086757	10.0172156589	9.734684305	0.7501028248	9.6128336157	9.6557407871	1.9181285042	0.4584979547	9.2817496593	9.6941969788
E272_386	6.8497603711	3.3565337382	10.3337201707	2.6463028865	3.5940969942	1.8516674015	2.4858592849	10.474811216	10.545706766	10.578192464	1.2559201803	3.7180463834	10.6838829589	3.505038241	3.0150214832	2.0645015565	10.0732784566	10.3497506064	5.9596623644
E445_389	0.967776345	2.7979047888	10.1985128344	0.3098118705	0.6218332505	1.7089135585	1.9407959149	10.6711832133	10.4702451489	10.7132085406	5.3455951654	1.5130547449	10.2472296586	2.798324938	5.5400863066	2.3306302316	10.5148374789	10.2736291415	6.299024234
E1063_230	3.7018875074	6.3343933537	5.8569613172	1.2526917522	10.2071848288	10.3213681157	5.8717251508	2.8942167563	10.1183212366	10.0438977445	6.2778845184	1.4824209058	9.3016139924	2.4082031845	10.1126884103	3.2004456541	9.8065873136	10.1495826741	10.3505341875
E454_337	3.6048417417	1.8147940793	8.5310626293	4.5240000369	9.990249468	9.9744137319	1.5005502845	1.9575931358	10.2587025034	10.3718316266	7.638504816	0.5728154642	7.8352659736	7.877184733	9.9993059307	3.0229059961	8.3202661217	10.619172297	10.4939074867
E1535_694	9.569413486	1.6590347495	3.0527874589	9.6124436031	9.6212741617	9.8584858734	9.4778882374	3.0151083492	9.6577364815	5.1575561605	9.4588133292	10.0102890838	0.9227807894	9.8030961229	9.1383552002	4.4795326735	1.9614100993	9.8226909836	10.0484033331
E522_314	2.5751677561	3.2774649093	0.6714595974	5.5685590715	11.0398114727	10.3281855609	6.7145316449	4.1763400928	9.9677087168	10.3609950622	1.3132026781	2.6592131658	6.9296087321	3.8946641372	10.4640771398	4.8897923484	6.9262121085	10.130701249	10.3369199346
E1315_276	2.5226225032	4.1200533455	4.0238494996	2.3848452243	10.3771116744	9.6699453727	0.5392278638	1.8813660268	10.8570918257	10.4513749571	7.7262775843	2.4884818645	3.6102409508	7.3779632005	10.4078277186	3.5935977385	3.6079117917	10.3721273458	10.5173566653
E582_136	3.7997614	10.4761168443	2.5472772215	3.0712514855	4.5762644886	1.5505202303	0.1308954529	1.8956118595	10.1639818124	10.2555626606	10.4929536105	4.0391564795	4.6124953373	2.4727209546	9.0563310919	8.534680436	10.2533682074	10.1732683735	10.4502564138
E658_782	0.6621750646	3.9114542338	10.6144486884	4.5785755608	1.8939659452	4.179882231	2.9491837625	10.1712365746	10.3256270207	10.4571824718	0.5554442926	0.3345074936	10.6486179099	4.9047937935	0.1429730993	1.6854115144	9.9046283054	10.9079132738	4.0790043844
E297_221	3.7771977004	3.0642014037	7.0827470387	2.5072397293	9.5074885832	9.4039830452	4.2494737781	3.0454724474	10.517886333	10.0541103702	8.5807021852	2.3345554331	10.2861478696	6.7309342785	9.8540243985	4.1068817802	9.9387746183	10.3746511598	9.8124777824
E1304_229	2.4569996289	2.3619508045	9.1898045644	0.061301925	9.3364860383	9.3599252317	3.0844978162	4.2770208283	9.9769157193	10.2529786405	7.4461630036	0.750201166	9.9318735872	6.4867417968	9.3216682431	2.9010247665	10.21062434	10.5244504305	10.3620955941
E1040_565	1.9905466256	1.9737579829	10.7309819544	3.2493719135	2.5122642417	1.7595586822	2.2978745109	10.2834858716	10.4698597781	10.4699081562	3.2048801354	2.6752715398	10.4218672394	0.3001999861	3.4896799377	3.5572161792	10.4396259752	10.4131177902	5.3639151536
E809_775	3.1892358596	0.843754157	10.141383902	1.9952414815	1.5732009518	3.6111556876	2.1934026609	10.5270693306	10.6695381899	10.6664179998	2.7897095823	1.2695327181	10.1883000442	3.5012899053	5.3702484073	5.1069164878	10.4724575776	10.4900901156	1.6340077624
E209_43	6.2327731037	10.8442616856	3.584283362	3.604713514	2.6724065359	3.562670991	2.6321805938	0.5127126789	10.1597487436	5.5597821348	11.0261033665	2.9185983286	2.4000941136	3.7301879685	6.0266873144	10.3013998502	4.4109373458	10.6398755287	10.820843466
E1663_106	4.5266494034	10.644467501	2.4120543381	4.1034677818	4.3501609852	1.345640526	3.9440073987	3.6653535849	10.3386381778	9.8605036362	10.8090907834	0.7993173873	2.8527539981	5.0687169729	9.2058641392	4.3726551796	8.2223678711	10.7657793313	10.6524196356
E1425_130	3.8601294271	10.4075954818	5.904619002	3.1806346511	5.6637087701	4.0758580874	2.0664007901	3.2860315541	10.6778400328	10.191015389	10.292846253	1.0606093734	4.8694931031	5.1861672098	9.1740784162	7.3432515347	9.9111027348	10.6000930396	10.1181249059
E357_783	9.6687019597	0.5746486911	4.6364176798	9.6371724738	9.6744516418	9.342949307	9.7298994629	1.8004662502	9.4883646617	5.3661390702	9.5257540683	10.0474942745	3.0414413395	9.6566367082	9.9639969069	3.1145892293	0.2280482721	9.7383118785	9.6974533284
E135_331	1.3153839932	4.0121702749	3.2518070512	4.412353507	10.384953333	10.5088557689	0.5134330232	1.4568403184	10.6318591896	10.4528713493	3.3189702189	4.2253761513	5.0547522585	4.6300011643	10.6778326313	6.0727272583	5.8888298744	10.457251371	9.8541595146
E6_770	9.3594633674	3.2362689335	4.8337483305	9.6695646114	10.0024553229	9.8031845918	9.7023978461	0.1331281555	9.453344718	4.0160406769	9.8465121661	9.1295810148	0.6601186573	9.6686677905	9.7477446528	3.1121544756	1.2696581155	10.0608613435	9.6511741753
E1261_593	4.1776994273	4.6242727282	10.7109686283	3.0036257256	4.6198091441	1.5007181898	4.6811818179	10.1801866	10.2678092483	10.096274947	0.4245399011	1.800952398	10.4139372808	4.570488005	0.0952053844	2.0344248398	10.7507834527	10.6496114086	4.5647114298
E869_796	10.2054957542	0.802671719	0.9267969781	9.7115641023	9.7582460862	9.9269392007	9.3697896874	0.5070988654	9.720804273	3.7574428129	9.8805841522	9.680424341	1.0742540169	9.2972225859	9.4179292534	1.5510967754	4.4609217419	9.7310518347	9.4159266385
